Phone_Prefix,Platform,Subscription_Plan,Match_Date,Login_Status,Buffer_Count,Watch_Minutes,App_Rating,Target_Uninstall
017,Toffee,Weekly_Pass,2026-07-08,Success,14.0,79.0,5.0,0
013,Bioscope,Weekly_Pass,2026-07-07,Buffer_Timeout,3.0,4.0,1.0,1
018,Bioscope,Weekly_Pass,2026-07-02,Stuck_at_Number_Screen,4.0,3.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-12,Success,18.0,82.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-16,Buffer_Timeout,1.0,5.0,,0
017,Bioscope,WC_Premium,2026-06-14,Buffer_Timeout,3.0,0.0,1.0,0
019,Toffee,WC_Premium,2026-07-03,OTP_Failed,1.0,3.0,1.0,1
017,Toffee,Daily_Pass,2026-06-25,Success,6.0,114.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-26,Stuck_at_Number_Screen,0.0,7.0,1.0,1
015,Toffee,WC_Premium,2026-07-05,Success,19.0,128.0,5.0,0
018,Bioscope,WC_Premium,2026-06-11,Success,12.0,87.0,4.0,0
017,Toffee,Daily_Pass,2026-06-22,Success,4.0,73.0,3.0,0
017,Toffee,Daily_Pass,2026-07-06,Success,1.0,74.0,5.0,0
017,Toffee,WC_Premium,2026-07-02,Success,8.0,99.0,5.0,0
017,Bioscope,Daily_Pass,2026-06-29,OTP_Failed,2.0,6.0,2.0,1
019,Bioscope,WC_Premium,2026-07-03,Success,10.0,142.0,3.0,0
013,Toffee,Daily_Pass,2026-06-25,OTP_Failed,3.0,5.0,2.0,1
016,Toffee,WC_Premium,2026-06-23,OTP_Failed,6.0,10.0,1.0,1
014,Other_Partner,Daily_Pass,2026-06-16,Success,18.0,111.0,5.0,0
013,Toffee,Daily_Pass,2026-06-12,OTP_Failed,2.0,2.0,1.0,1
017,Bioscope,WC_Premium,2026-06-15,Success,9.0,130.0,,0
018,Other_Partner,Daily_Pass,2026-06-26,Success,19.0,104.0,4.0,0
014,Other_Partner,Daily_Pass,2026-07-03,Success,7.0,98.0,5.0,0
019,Bioscope,WC_Premium,2026-06-22,Success,2.0,95.0,4.0,0
017,Toffee,Daily_Pass,2026-06-25,Success,0.0,98.0,4.0,0
016,Other_Partner,Daily_Pass,2026-06-30,Success,6.0,90.0,,0
018,Bioscope,Daily_Pass,2026-06-14,Success,10.0,87.0,3.0,0
014,Bioscope,Weekly_Pass,2026-06-21,Buffer_Timeout,4.0,4.0,1.0,0
017,Toffee,WC_Premium,2026-06-22,OTP_Failed,0.0,6.0,1.0,1
018,Other_Partner,WC_Premium,2026-06-20,Buffer_Timeout,0.0,0.0,1.0,0
019,Bioscope,Weekly_Pass,2026-06-12,Buffer_Timeout,3.0,10.0,1.0,0
013,Bioscope,Daily_Pass,2026-07-04,Buffer_Timeout,2.0,3.0,,0
018,Toffee,Daily_Pass,2026-06-26,OTP_Failed,2.0,0.0,,1
017,Toffee,WC_Premium,2026-06-13,Success,13.0,129.0,5.0,0
017,Other_Partner,WC_Premium,2026-07-04,Buffer_Timeout,2.0,4.0,1.0,1
017,Bioscope,WC_Premium,2026-06-18,Success,6.0,102.0,5.0,0
014,Toffee,WC_Premium,2026-06-27,Success,5.0,84.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-25,Buffer_Timeout,3.0,2.0,2.0,0
018,Toffee,Weekly_Pass,2026-06-18,Success,4.0,143.0,,0
016,Toffee,Weekly_Pass,2026-07-09,Success,3.0,104.0,4.0,0
017,Toffee,Daily_Pass,2026-07-10,Success,1.0,105.0,5.0,0
018,Toffee,Daily_Pass,2026-06-12,Buffer_Timeout,0.0,4.0,1.0,0
016,Toffee,WC_Premium,2026-07-10,Buffer_Timeout,1.0,6.0,1.0,0
019,Toffee,Weekly_Pass,2026-06-20,OTP_Failed,0.0,1.0,1.0,1
018,Toffee,Weekly_Pass,2026-07-02,Stuck_at_Number_Screen,3.0,1.0,1.0,1
016,Bioscope,Weekly_Pass,2026-07-08,Success,6.0,68.0,4.0,0
017,Other_Partner,WC_Premium,2026-06-27,Success,3.0,93.0,,0
014,Bioscope,Daily_Pass,2026-06-14,Success,2.0,92.0,4.0,0
017,Toffee,Weekly_Pass,2026-07-03,Success,7.0,101.0,5.0,0
019,Toffee,Weekly_Pass,2026-06-21,Success,1.0,86.0,5.0,0
017,Bioscope,WC_Premium,2026-07-03,Success,9.0,103.0,,0
014,Other_Partner,Weekly_Pass,2026-07-09,Success,2.0,98.0,3.0,0
016,Toffee,WC_Premium,2026-07-02,Success,0.0,108.0,5.0,0
019,Toffee,Daily_Pass,2026-06-15,Success,6.0,70.0,3.0,0
017,Bioscope,WC_Premium,2026-06-30,Buffer_Timeout,3.0,0.0,,0
013,Bioscope,WC_Premium,2026-06-17,Success,0.0,81.0,4.0,0
018,Toffee,Weekly_Pass,2026-07-09,Success,34.0,80.0,1.0,1
019,Bioscope,Daily_Pass,2026-06-15,Success,5.0,93.0,,0
017,Bioscope,Daily_Pass,2026-06-17,Stuck_at_Number_Screen,1.0,10.0,1.0,1
015,Other_Partner,WC_Premium,2026-06-27,Success,9.0,123.0,4.0,0
019,Toffee,Weekly_Pass,2026-07-03,OTP_Failed,0.0,9.0,,1
017,Other_Partner,Weekly_Pass,2026-06-12,Success,1.0,105.0,5.0,0
019,Toffee,Weekly_Pass,2026-07-10,Success,11.0,98.0,4.0,0
018,Bioscope,WC_Premium,2026-07-07,Success,10.0,79.0,4.0,0
018,Bioscope,Daily_Pass,2026-06-11,Success,1.0,106.0,4.0,0
017,Toffee,Daily_Pass,2026-06-26,OTP_Failed,4.0,6.0,1.0,1
018,Bioscope,Daily_Pass,2026-07-05,Buffer_Timeout,1.0,15.0,1.0,0
016,Toffee,Daily_Pass,2026-06-22,Success,22.0,104.0,2.0,0
013,Toffee,Weekly_Pass,2026-06-14,OTP_Failed,0.0,4.0,1.0,1
018,Toffee,WC_Premium,2026-06-30,Success,3.0,65.0,,0
016,Bioscope,Daily_Pass,2026-07-07,Success,9.0,89.0,4.0,0
016,Toffee,Daily_Pass,2026-06-30,Success,19.0,107.0,4.0,0
017,Other_Partner,Weekly_Pass,2026-06-26,Buffer_Timeout,2.0,12.0,1.0,0
019,Toffee,WC_Premium,2026-06-12,Success,4.0,93.0,4.0,0
018,Toffee,Daily_Pass,2026-06-29,OTP_Failed,2.0,8.0,,1
017,Toffee,WC_Premium,2026-06-23,Success,4.0,75.0,4.0,1
017,Bioscope,Daily_Pass,2026-06-29,Success,8.0,115.0,5.0,0
018,Toffee,Daily_Pass,2026-06-26,Success,32.0,121.0,2.0,0
019,Toffee,WC_Premium,2026-06-25,Success,0.0,39.0,5.0,0
013,Toffee,Weekly_Pass,2026-07-09,Stuck_at_Number_Screen,1.0,8.0,1.0,1
016,Toffee,WC_Premium,2026-06-27,OTP_Failed,0.0,6.0,1.0,1
017,Bioscope,WC_Premium,2026-06-18,Success,7.0,77.0,3.0,0
018,Bioscope,Daily_Pass,2026-07-09,OTP_Failed,2.0,4.0,1.0,1
015,Toffee,Weekly_Pass,2026-07-04,Success,12.0,119.0,5.0,0
019,Toffee,Weekly_Pass,2026-06-13,OTP_Failed,0.0,3.0,1.0,1
017,Bioscope,WC_Premium,2026-06-20,OTP_Failed,0.0,6.0,2.0,1
018,Toffee,Weekly_Pass,2026-06-17,Success,3.0,69.0,5.0,0
017,Other_Partner,Daily_Pass,2026-06-20,Stuck_at_Number_Screen,2.0,7.0,1.0,1
013,Toffee,Weekly_Pass,2026-06-18,Success,1.0,76.0,4.0,0
019,Toffee,WC_Premium,2026-07-01,Success,2.0,89.0,4.0,0
019,Bioscope,Daily_Pass,2026-06-13,Stuck_at_Number_Screen,0.0,1.0,1.0,1
017,Bioscope,Daily_Pass,2026-06-15,Success,9.0,73.0,,0
014,Toffee,Daily_Pass,2026-07-09,Success,16.0,76.0,3.0,0
018,Toffee,WC_Premium,2026-06-27,Success,4.0,75.0,,0
013,Toffee,Daily_Pass,2026-06-21,Stuck_at_Number_Screen,0.0,1.0,,1
018,Other_Partner,Daily_Pass,2026-07-01,Success,6.0,92.0,,0
018,Bioscope,Weekly_Pass,2026-07-08,Success,8.0,72.0,5.0,0
018,Toffee,Daily_Pass,2026-07-08,Success,4.0,89.0,5.0,0
018,Toffee,Daily_Pass,2026-07-03,Success,3.0,92.0,4.0,0
018,Toffee,Weekly_Pass,2026-07-08,OTP_Failed,2.0,12.0,1.0,1
017,Toffee,Daily_Pass,2026-06-25,Success,4.0,123.0,5.0,0
019,Toffee,Daily_Pass,2026-07-09,OTP_Failed,2.0,12.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-21,OTP_Failed,3.0,3.0,,1
017,Toffee,Daily_Pass,2026-06-11,Success,0.0,99.0,4.0,0
019,Toffee,WC_Premium,2026-07-08,Success,7.0,85.0,,1
014,Bioscope,Weekly_Pass,2026-07-04,Stuck_at_Number_Screen,1.0,6.0,2.0,1
014,Toffee,Weekly_Pass,2026-07-09,Success,5.0,95.0,,0
013,Toffee,Daily_Pass,2026-06-23,Stuck_at_Number_Screen,9.0,4.0,1.0,1
017,Toffee,Daily_Pass,2026-06-21,Buffer_Timeout,5.0,0.0,2.0,0
018,Toffee,WC_Premium,2026-06-17,OTP_Failed,1.0,0.0,1.0,1
017,Bioscope,Daily_Pass,2026-07-01,Buffer_Timeout,2.0,2.0,1.0,0
014,Bioscope,Daily_Pass,2026-07-07,Success,2.0,72.0,4.0,0
017,Toffee,WC_Premium,2026-06-11,Success,3.0,104.0,,0
017,Toffee,WC_Premium,2026-06-19,Success,0.0,106.0,,0
013,Toffee,WC_Premium,2026-06-18,Success,8.0,87.0,4.0,0
013,Bioscope,Weekly_Pass,2026-07-01,Success,2.0,98.0,4.0,1
019,Bioscope,Daily_Pass,2026-06-20,Success,5.0,104.0,3.0,0
018,Toffee,WC_Premium,2026-06-19,Success,14.0,96.0,5.0,0
017,Toffee,WC_Premium,2026-06-13,Success,0.0,83.0,4.0,0
017,Toffee,Daily_Pass,2026-07-09,Success,20.0,107.0,5.0,0
018,Bioscope,WC_Premium,2026-07-02,Success,1.0,72.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-16,Success,11.0,84.0,3.0,0
018,Other_Partner,Weekly_Pass,2026-06-20,OTP_Failed,2.0,0.0,1.0,1
018,Toffee,Daily_Pass,2026-06-19,Success,2.0,80.0,5.0,0
016,Bioscope,Weekly_Pass,2026-06-21,Stuck_at_Number_Screen,0.0,4.0,,1
014,Bioscope,Daily_Pass,2026-07-04,Buffer_Timeout,1.0,8.0,,0
014,Other_Partner,Weekly_Pass,2026-07-10,OTP_Failed,7.0,2.0,,1
014,Toffee,Daily_Pass,2026-07-01,Success,8.0,105.0,4.0,0
017,Bioscope,Weekly_Pass,2026-07-04,Stuck_at_Number_Screen,2.0,3.0,,1
017,Toffee,Weekly_Pass,2026-06-13,Success,1.0,56.0,4.0,0
017,Bioscope,WC_Premium,2026-06-18,OTP_Failed,1.0,5.0,,1
019,Toffee,Daily_Pass,2026-06-23,Success,5.0,98.0,4.0,0
015,Bioscope,WC_Premium,2026-07-06,OTP_Failed,1.0,11.0,1.0,1
019,Bioscope,Daily_Pass,2026-06-25,Stuck_at_Number_Screen,0.0,13.0,2.0,1
017,Toffee,WC_Premium,2026-06-13,OTP_Failed,2.0,4.0,2.0,1
014,Bioscope,Weekly_Pass,2026-06-17,OTP_Failed,0.0,5.0,,0
013,Toffee,WC_Premium,2026-07-10,Success,2.0,117.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-29,OTP_Failed,4.0,7.0,1.0,0
013,Toffee,Weekly_Pass,2026-07-03,Success,14.0,94.0,5.0,0
017,Toffee,Daily_Pass,2026-06-11,Success,0.0,55.0,,0
018,Bioscope,WC_Premium,2026-07-07,Success,6.0,105.0,3.0,0
017,Toffee,WC_Premium,2026-06-19,Success,1.0,103.0,,0
018,Bioscope,Daily_Pass,2026-06-13,Success,25.0,73.0,1.0,0
018,Bioscope,Daily_Pass,2026-06-26,OTP_Failed,0.0,8.0,,0
019,Other_Partner,WC_Premium,2026-06-21,Success,9.0,114.0,,0
016,Bioscope,WC_Premium,2026-06-27,Success,8.0,79.0,4.0,0
013,Toffee,Daily_Pass,2026-06-25,Success,5.0,98.0,4.0,0
019,Bioscope,WC_Premium,2026-07-05,Success,11.0,62.0,4.0,0
014,Toffee,Daily_Pass,2026-06-24,Stuck_at_Number_Screen,5.0,4.0,1.0,1
017,Other_Partner,WC_Premium,2026-06-19,Success,33.0,79.0,,0
018,Bioscope,WC_Premium,2026-06-20,Success,4.0,115.0,,0
017,Bioscope,Daily_Pass,2026-07-03,Buffer_Timeout,0.0,8.0,1.0,0
017,Toffee,Daily_Pass,2026-06-23,Success,2.0,105.0,4.0,0
016,Bioscope,Weekly_Pass,2026-06-16,Success,2.0,77.0,5.0,0
019,Bioscope,Weekly_Pass,2026-07-08,Buffer_Timeout,2.0,3.0,2.0,0
017,Bioscope,WC_Premium,2026-06-23,Success,4.0,103.0,,0
019,Toffee,WC_Premium,2026-06-23,OTP_Failed,4.0,4.0,,0
019,Other_Partner,Weekly_Pass,2026-06-23,Success,1.0,126.0,4.0,0
014,Toffee,WC_Premium,2026-06-24,Success,11.0,98.0,,0
017,Bioscope,Weekly_Pass,2026-06-28,Success,5.0,95.0,5.0,0
014,Bioscope,WC_Premium,2026-07-10,Success,2.0,79.0,,0
017,Toffee,WC_Premium,2026-07-03,OTP_Failed,0.0,11.0,,0
018,Toffee,WC_Premium,2026-06-15,Success,1.0,89.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-17,OTP_Failed,1.0,15.0,1.0,1
017,Toffee,Weekly_Pass,2026-07-02,Success,2.0,102.0,4.0,0
016,Toffee,Weekly_Pass,2026-07-03,Success,34.0,82.0,1.0,1
013,Bioscope,Weekly_Pass,2026-07-06,OTP_Failed,5.0,1.0,1.0,1
017,Bioscope,Weekly_Pass,2026-07-03,Success,8.0,91.0,,0
017,Bioscope,WC_Premium,2026-06-30,Success,0.0,79.0,,0
016,Toffee,Daily_Pass,2026-07-08,Success,9.0,59.0,4.0,0
017,Toffee,Weekly_Pass,2026-07-04,Success,11.0,47.0,3.0,0
019,Bioscope,Daily_Pass,2026-06-11,Success,0.0,97.0,3.0,0
017,Bioscope,Daily_Pass,2026-07-09,Stuck_at_Number_Screen,0.0,7.0,1.0,1
017,Bioscope,Weekly_Pass,2026-06-23,OTP_Failed,8.0,4.0,2.0,1
013,Bioscope,Daily_Pass,2026-06-27,OTP_Failed,1.0,15.0,,1
018,Toffee,Daily_Pass,2026-06-12,Stuck_at_Number_Screen,2.0,6.0,1.0,1
013,Toffee,Weekly_Pass,2026-06-23,Buffer_Timeout,2.0,15.0,1.0,1
017,Other_Partner,Daily_Pass,2026-07-04,Success,15.0,86.0,4.0,0
015,Bioscope,Daily_Pass,2026-07-09,Success,2.0,90.0,5.0,0
018,Bioscope,WC_Premium,2026-06-26,Stuck_at_Number_Screen,1.0,8.0,1.0,1
017,Other_Partner,WC_Premium,2026-07-04,Success,7.0,66.0,5.0,0
013,Other_Partner,Daily_Pass,2026-06-24,Success,5.0,36.0,5.0,0
019,Bioscope,Daily_Pass,2026-07-10,Success,1.0,88.0,5.0,0
017,Toffee,WC_Premium,2026-06-17,Buffer_Timeout,1.0,5.0,1.0,0
017,Other_Partner,Daily_Pass,2026-06-30,Buffer_Timeout,2.0,7.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-12,Stuck_at_Number_Screen,1.0,3.0,2.0,1
018,Toffee,Weekly_Pass,2026-06-28,Success,5.0,104.0,4.0,0
018,Bioscope,WC_Premium,2026-06-22,Success,7.0,102.0,4.0,0
017,Toffee,WC_Premium,2026-07-06,Success,0.0,79.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-02,Stuck_at_Number_Screen,2.0,5.0,2.0,1
018,Toffee,Weekly_Pass,2026-07-05,OTP_Failed,1.0,10.0,1.0,1
017,Bioscope,Weekly_Pass,2026-07-01,Stuck_at_Number_Screen,7.0,0.0,1.0,1
018,Bioscope,WC_Premium,2026-06-17,Success,2.0,82.0,5.0,0
018,Bioscope,WC_Premium,2026-06-29,Success,40.0,73.0,1.0,0
017,Bioscope,Weekly_Pass,2026-06-16,Success,6.0,91.0,5.0,0
014,Bioscope,WC_Premium,2026-06-19,Success,13.0,95.0,4.0,0
019,Toffee,Daily_Pass,2026-06-30,Success,6.0,116.0,5.0,0
016,Toffee,Daily_Pass,2026-06-14,Success,0.0,55.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-30,Buffer_Timeout,1.0,0.0,,0
017,Toffee,Daily_Pass,2026-06-13,OTP_Failed,5.0,6.0,2.0,1
018,Toffee,Weekly_Pass,2026-06-19,OTP_Failed,0.0,7.0,1.0,1
017,Toffee,WC_Premium,2026-07-07,Success,9.0,79.0,5.0,0
015,Toffee,Weekly_Pass,2026-07-10,Success,12.0,90.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-15,Success,2.0,83.0,5.0,0
018,Bioscope,Daily_Pass,2026-06-14,Success,9.0,94.0,3.0,0
013,Toffee,Weekly_Pass,2026-06-29,Stuck_at_Number_Screen,1.0,1.0,1.0,1
018,Bioscope,Weekly_Pass,2026-06-15,Success,3.0,108.0,5.0,0
017,Toffee,Weekly_Pass,2026-06-26,Success,9.0,66.0,,0
013,Bioscope,Daily_Pass,2026-07-01,Success,2.0,108.0,,0
017,Toffee,Weekly_Pass,2026-07-02,OTP_Failed,4.0,3.0,1.0,1
019,Bioscope,Weekly_Pass,2026-06-26,Buffer_Timeout,2.0,14.0,1.0,0
017,Toffee,Weekly_Pass,2026-07-01,OTP_Failed,3.0,7.0,1.0,1
014,Toffee,Daily_Pass,2026-07-04,Success,1.0,81.0,5.0,0
019,Bioscope,Daily_Pass,2026-07-08,Success,6.0,81.0,,0
017,Toffee,Daily_Pass,2026-06-12,OTP_Failed,2.0,9.0,2.0,1
019,Other_Partner,WC_Premium,2026-06-15,Success,6.0,104.0,,1
017,Bioscope,WC_Premium,2026-06-26,Success,4.0,101.0,4.0,0
015,Toffee,WC_Premium,2026-06-12,Success,6.0,99.0,4.0,0
018,Bioscope,Weekly_Pass,2026-06-23,Success,3.0,65.0,,0
017,Toffee,Daily_Pass,2026-06-29,Success,8.0,123.0,4.0,0
013,Bioscope,WC_Premium,2026-06-24,Stuck_at_Number_Screen,1.0,3.0,2.0,1
017,Other_Partner,Weekly_Pass,2026-07-01,Success,8.0,108.0,,0
015,Toffee,Daily_Pass,2026-07-08,Stuck_at_Number_Screen,1.0,0.0,1.0,1
017,Bioscope,WC_Premium,2026-06-14,Buffer_Timeout,1.0,2.0,2.0,0
016,Toffee,Daily_Pass,2026-06-20,Success,19.0,79.0,4.0,0
013,Bioscope,Daily_Pass,2026-06-20,Success,15.0,99.0,,0
014,Toffee,WC_Premium,2026-06-24,OTP_Failed,1.0,6.0,2.0,0
017,Toffee,WC_Premium,2026-06-26,Stuck_at_Number_Screen,3.0,0.0,2.0,1
018,Other_Partner,WC_Premium,2026-07-03,Success,4.0,92.0,4.0,0
018,Toffee,Daily_Pass,2026-07-05,Stuck_at_Number_Screen,0.0,4.0,1.0,1
016,Bioscope,WC_Premium,2026-06-21,OTP_Failed,3.0,15.0,,1
017,Bioscope,WC_Premium,2026-07-10,Buffer_Timeout,1.0,3.0,1.0,1
017,Bioscope,WC_Premium,2026-06-11,Stuck_at_Number_Screen,3.0,6.0,,1
017,Bioscope,WC_Premium,2026-07-02,Success,15.0,120.0,,0
016,Bioscope,Weekly_Pass,2026-07-01,Success,12.0,91.0,5.0,0
017,Toffee,Daily_Pass,2026-06-28,Success,3.0,88.0,4.0,0
018,Other_Partner,WC_Premium,2026-06-30,Success,6.0,74.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-21,Stuck_at_Number_Screen,2.0,0.0,1.0,1
019,Toffee,Daily_Pass,2026-07-08,Buffer_Timeout,2.0,4.0,1.0,1
014,Toffee,WC_Premium,2026-07-10,Buffer_Timeout,0.0,10.0,1.0,0
018,Bioscope,Weekly_Pass,2026-06-12,Success,8.0,59.0,5.0,0
013,Other_Partner,Weekly_Pass,2026-06-19,Success,12.0,89.0,5.0,0
017,Other_Partner,Daily_Pass,2026-06-21,Success,8.0,109.0,4.0,0
017,Bioscope,Daily_Pass,2026-07-06,Success,8.0,62.0,,0
017,Toffee,Daily_Pass,2026-06-17,Success,8.0,70.0,5.0,0
016,Other_Partner,WC_Premium,2026-06-25,Stuck_at_Number_Screen,2.0,5.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-30,Stuck_at_Number_Screen,3.0,5.0,1.0,1
014,Toffee,Daily_Pass,2026-06-26,Stuck_at_Number_Screen,4.0,8.0,1.0,1
013,Toffee,WC_Premium,2026-07-09,Success,1.0,72.0,3.0,1
016,Toffee,Daily_Pass,2026-06-15,OTP_Failed,1.0,11.0,1.0,0
018,Bioscope,Weekly_Pass,2026-07-01,Stuck_at_Number_Screen,1.0,4.0,2.0,1
018,Toffee,WC_Premium,2026-06-25,Success,10.0,78.0,3.0,0
017,Toffee,Weekly_Pass,2026-06-16,Stuck_at_Number_Screen,0.0,12.0,1.0,1
018,Toffee,WC_Premium,2026-06-27,Success,47.0,48.0,1.0,1
018,Toffee,WC_Premium,2026-07-03,OTP_Failed,2.0,10.0,1.0,0
016,Toffee,WC_Premium,2026-06-22,OTP_Failed,10.0,1.0,2.0,1
014,Bioscope,Weekly_Pass,2026-06-29,Success,0.0,98.0,4.0,0
017,Toffee,Daily_Pass,2026-06-20,OTP_Failed,7.0,7.0,1.0,1
017,Other_Partner,Weekly_Pass,2026-07-04,Success,1.0,103.0,4.0,0
018,Bioscope,WC_Premium,2026-06-23,Success,8.0,97.0,5.0,1
018,Other_Partner,WC_Premium,2026-07-09,OTP_Failed,1.0,15.0,1.0,0
017,Bioscope,WC_Premium,2026-06-11,Stuck_at_Number_Screen,2.0,8.0,1.0,1
019,Toffee,Weekly_Pass,2026-06-15,Buffer_Timeout,5.0,6.0,2.0,0
015,Toffee,Weekly_Pass,2026-06-19,Success,9.0,99.0,5.0,0
014,Toffee,Daily_Pass,2026-06-25,Success,6.0,97.0,4.0,0
017,Other_Partner,Daily_Pass,2026-06-27,Stuck_at_Number_Screen,2.0,15.0,1.0,1
019,Toffee,WC_Premium,2026-06-11,OTP_Failed,2.0,7.0,1.0,1
016,Bioscope,Daily_Pass,2026-07-04,Buffer_Timeout,3.0,10.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-15,Success,13.0,101.0,,0
018,Other_Partner,WC_Premium,2026-07-01,OTP_Failed,2.0,1.0,2.0,1
019,Bioscope,Daily_Pass,2026-06-16,Buffer_Timeout,0.0,5.0,,0
018,Bioscope,WC_Premium,2026-06-17,Stuck_at_Number_Screen,3.0,7.0,1.0,1
013,Toffee,Daily_Pass,2026-06-21,Stuck_at_Number_Screen,1.0,8.0,,1
018,Bioscope,WC_Premium,2026-07-05,Success,3.0,99.0,5.0,0
018,Toffee,Weekly_Pass,2026-07-10,Success,13.0,135.0,4.0,0
017,Bioscope,Daily_Pass,2026-06-28,Success,3.0,63.0,,0
014,Bioscope,Weekly_Pass,2026-07-02,Success,2.0,94.0,4.0,0
016,Toffee,WC_Premium,2026-07-08,Success,4.0,71.0,3.0,0
018,Other_Partner,Weekly_Pass,2026-06-19,Buffer_Timeout,2.0,2.0,,0
017,Toffee,Weekly_Pass,2026-06-24,OTP_Failed,1.0,3.0,,0
018,Bioscope,WC_Premium,2026-06-20,Buffer_Timeout,1.0,0.0,1.0,0
017,Bioscope,Daily_Pass,2026-06-27,Buffer_Timeout,1.0,6.0,,0
017,Bioscope,WC_Premium,2026-07-09,Success,4.0,67.0,3.0,0
018,Toffee,Daily_Pass,2026-06-16,Success,4.0,93.0,,0
013,Toffee,Weekly_Pass,2026-06-17,Success,2.0,109.0,5.0,0
018,Bioscope,Daily_Pass,2026-06-15,OTP_Failed,7.0,10.0,2.0,1
017,Bioscope,Weekly_Pass,2026-07-07,Success,4.0,86.0,5.0,1
013,Toffee,Daily_Pass,2026-06-13,OTP_Failed,0.0,3.0,1.0,1
017,Toffee,Daily_Pass,2026-07-03,Success,7.0,74.0,,0
015,Toffee,Weekly_Pass,2026-06-27,Success,12.0,58.0,4.0,0
018,Other_Partner,Weekly_Pass,2026-06-17,Success,9.0,76.0,4.0,0
016,Toffee,Weekly_Pass,2026-07-09,OTP_Failed,0.0,3.0,2.0,1
017,Toffee,Weekly_Pass,2026-06-11,Stuck_at_Number_Screen,0.0,9.0,2.0,1
017,Bioscope,Daily_Pass,2026-06-25,Buffer_Timeout,0.0,12.0,,1
015,Toffee,WC_Premium,2026-06-16,Stuck_at_Number_Screen,4.0,5.0,2.0,1
017,Other_Partner,Daily_Pass,2026-07-06,Success,4.0,103.0,4.0,0
013,Toffee,Daily_Pass,2026-06-27,OTP_Failed,0.0,14.0,,1
018,Toffee,Weekly_Pass,2026-07-03,Success,1.0,122.0,4.0,0
017,Bioscope,WC_Premium,2026-06-21,Success,16.0,71.0,5.0,0
019,Toffee,Daily_Pass,2026-06-30,OTP_Failed,0.0,6.0,2.0,1
018,Toffee,Daily_Pass,2026-07-06,Success,1.0,77.0,5.0,1
017,Toffee,WC_Premium,2026-06-21,Success,1.0,117.0,5.0,0
017,Toffee,Weekly_Pass,2026-07-01,Success,5.0,66.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-27,Buffer_Timeout,6.0,0.0,1.0,0
019,Toffee,WC_Premium,2026-06-21,OTP_Failed,1.0,0.0,,1
016,Other_Partner,Daily_Pass,2026-07-04,Success,15.0,90.0,4.0,0
017,Bioscope,Weekly_Pass,2026-06-24,Buffer_Timeout,1.0,6.0,1.0,0
017,Toffee,Daily_Pass,2026-07-07,Buffer_Timeout,0.0,9.0,1.0,0
016,Toffee,Daily_Pass,2026-06-23,Stuck_at_Number_Screen,2.0,6.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-14,OTP_Failed,0.0,15.0,2.0,1
013,Toffee,Weekly_Pass,2026-06-26,Success,1.0,106.0,4.0,0
013,Toffee,Daily_Pass,2026-06-15,Success,2.0,88.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-11,Success,1.0,87.0,4.0,0
016,Bioscope,WC_Premium,2026-06-24,Buffer_Timeout,6.0,6.0,1.0,0
015,Bioscope,WC_Premium,2026-06-23,Stuck_at_Number_Screen,5.0,0.0,1.0,1
017,Toffee,Daily_Pass,2026-06-27,Success,43.0,85.0,1.0,1
018,Bioscope,Daily_Pass,2026-06-25,OTP_Failed,1.0,4.0,,0
013,Bioscope,Weekly_Pass,2026-06-17,Success,17.0,91.0,5.0,0
013,Toffee,Daily_Pass,2026-06-26,Stuck_at_Number_Screen,1.0,7.0,1.0,1
017,Bioscope,WC_Premium,2026-06-16,Success,2.0,103.0,4.0,0
019,Bioscope,WC_Premium,2026-07-02,Stuck_at_Number_Screen,3.0,15.0,1.0,1
018,Other_Partner,Weekly_Pass,2026-07-03,Success,16.0,87.0,5.0,0
018,Toffee,Daily_Pass,2026-06-15,Success,6.0,80.0,5.0,0
017,Other_Partner,WC_Premium,2026-06-14,OTP_Failed,0.0,3.0,1.0,1
017,Bioscope,WC_Premium,2026-06-19,Success,10.0,79.0,4.0,0
017,Bioscope,Weekly_Pass,2026-07-05,Stuck_at_Number_Screen,1.0,1.0,1.0,1
016,Bioscope,Daily_Pass,2026-06-21,Success,3.0,98.0,4.0,0
017,Toffee,Weekly_Pass,2026-06-23,Buffer_Timeout,5.0,9.0,1.0,1
016,Other_Partner,WC_Premium,2026-06-13,Stuck_at_Number_Screen,5.0,0.0,,1
013,Bioscope,Daily_Pass,2026-07-06,Success,6.0,55.0,5.0,0
